Run,T_in,P_in,x_Benzene_in,N_Stages,Feed_Tray,Reflux,B_Draw,Qc_kW,Qr_kW,xD_Benzene,xB_Toluene
1504,367.77691007131955,131462.83177024394,0.4583833458557064,21,19,2.647231477316597,63.13332150842439,3474.2719066029476,4538.625319760222,0.9075027162006394,0.8038797354338801
1505,363.7389816983073,159534.61250509415,0.6025463779419886,21,18,4.661486730056787,55.00616080267535,4161.48080886783,5130.584968098863,0.9999440126033126,0.722516215237176
1506,365.95112020316736,211373.7423344968,0.5663966669461229,15,4,3.8598998956048325,62.70710673591987,3471.6044466870153,4455.004353636206,0.9694742338663199,0.6733198414809899
1507,367.7114408233748,142689.40507475904,0.621618516305458,22,5,5.43104697775993,58.35578516962822,3863.4098014044125,4811.347476342131,0.9857950021435665,0.6382673505084168
1508,369.77874113302676,228916.50421150256,0.5293529020174725,23,12,2.3307891425352123,53.32484992274904,4317.524516083577,5354.714677507281,0.9993693349344848,0.8820516790919052
1509,362.38029962210624,155801.31949773198,0.5239895662907341,17,15,2.923300898551766,45.45313010382849,5208.071281035368,6228.646251001543,0.8345621304426915,0.8487187864985991
1510,367.5457814183524,192178.85043343765,0.5203243789725615,19,17,3.254643641655012,62.46525976551797,3483.989711716892,4506.909916783458,0.9833281812494414,0.7578899038348166
1511,364.8902789116811,188102.10388856425,0.5017341829176207,14,11,2.0894838921948953,50.48142890620965,4672.406840896422,5719.847944131928,0.9008543890520208,0.889773401765732
1512,366.20536730706164,199047.5938635756,0.5230275302881668,23,8,4.776266634112419,51.71186675048038,4470.9663165046395,5517.838155328889,0.9949884242752579,0.9176858295169087
1513,360.5490048825555,210925.97672801797,0.5309896299237935,22,16,3.3551786795605865,61.00720433434097,3606.4732902979904,4625.353454097865,0.9999069281978522,0.768719176501749
1514,360.2582193707848,162695.37965916548,0.6351403062209495,15,13,3.103178729008215,52.21162923200107,4421.924079146438,5368.502708007883,0.9978840549161127,0.6968725616286271
1515,361.8976098695946,152900.99720625565,0.5291752582431344,13,7,3.3299809860657295,46.325423244822616,5010.62146772987,6056.786836459469,0.955793391150752,0.9651223890527161
1516,369.2389669882701,219805.70504323195,0.4724159058590721,12,9,3.291823924711741,45.21240370559067,5263.1252258888035,6324.8663868251415,0.7976254998353767,0.9216673652242825
1517,367.0207775433143,211321.01460142352,0.48287054429252035,18,8,5.225647498107803,51.43655322029418,4506.980905540477,5593.443301020725,0.9840586878886372,0.9903225881070807
1518,360.6286844180992,208126.70640516886,0.4738191055717986,23,13,2.941680014598178,58.68207169160458,3821.9418700842957,4898.228843433178,0.9994069565404361,0.8962462401132254
1519,365.9412919835096,154775.6761747405,0.6289100883777288,13,11,5.41592728413308,49.55068504336556,4677.62289805959,5631.503668744341,0.9884552442781631,0.7371556238376437
1520,366.8658094660883,189189.34735393917,0.5744158222235032,12,5,5.758592607536371,55.086808137959856,4170.345288359809,5159.5931408593015,0.9816447738689378,0.7576047223545038
1521,369.4197763891277,192413.987639535,0.5563389607265133,21,18,4.631850101298301,59.410769230465036,3754.123283583406,4754.347826561997,0.9999136693235282,0.7467097364032808
1522,364.80057591798925,140456.04735257608,0.546382095140294,18,15,2.583120310199152,57.314202146409365,3948.670705505012,4961.06847898235,0.9991740161966889,0.7908429501036893
1523,360.083251215828,159665.9608546554,0.4869247326795513,18,8,3.188504613848309,61.76071891979255,3542.005494849601,4597.083158332366,0.9930800397957149,0.8264624071980353
1524,362.03483202314317,249379.99865300048,0.5590837936628792,16,11,4.623327319135875,53.44957978401057,4306.886309340444,5315.8523164401995,0.9984071334061674,0.8235326115245827
1525,368.37986603939135,174022.43995740914,0.5528507854378235,20,16,4.152015597030674,56.011941630617734,4068.558623965231,5077.984580326254,0.9998281430380851,0.7981755407975831
1526,362.28190836888496,240998.6158783143,0.5876019589938809,14,6,5.748827215388099,47.58668118675449,4858.403711374968,5852.659040236996,0.9897264279318373,0.8553093234790036
1527,364.9436646157206,146987.82493978133,0.5695440031728225,14,12,4.085114485141819,49.806676216463,4704.851272905114,5698.588212776383,0.9353241047060787,0.7990756370947047
1528,369.9075265243137,136363.16892295788,0.6074895619140843,17,15,5.1687195057133115,48.9277759309723,4748.676927207692,5719.061594507211,0.9751839909107842,0.7763204909513102
1529,362.9603630996233,177307.8633230108,0.5384128996760408,20,5,2.180143076633409,60.43922524508524,3675.5567173004297,4685.8962430788915,0.9788017938948769,0.749845690305989
1530,361.64787656547594,217751.01809490385,0.5742839533571021,16,9,3.6073189321088504,48.60988384081553,4755.940113965889,5762.064824620653,0.9971641661672044,0.8727828063350761
1531,364.59246057914874,221108.90922299965,0.47796981189077287,12,10,5.8038565135493165,47.048190659928665,5098.602000489712,6148.1627949411295,0.7830501525390308,0.8653920858743388
1532,362.80777218200967,153364.62605073774,0.4704593756665705,21,7,5.686113222616283,48.38591581244251,4860.60367945281,5948.914727461326,0.9112445173656615,0.9997336759741106
1533,360.13033017537896,234271.95600434596,0.630311829231541,20,18,4.966214300637668,45.985799343393516,5019.250250152637,5975.798172016527,0.9780069351973699,0.7780854040255678
1534,367.00419459861735,186241.56239767745,0.5138253555406017,22,16,5.934565918121095,47.19032043757467,4935.090302605734,5992.997875687244,0.9505708594375166,0.9749272084865205
1535,367.2026682083682,187991.0541784955,0.5885470965079435,20,5,2.870452533622458,57.631296171855624,3932.5012241282166,4906.625173176637,0.9835429704228558,0.7018413609255884
1536,360.71995086898283,167984.8711545346,0.5790387261124058,14,12,2.073086278368612,51.468631325542184,4525.972515742477,5513.576272099603,0.9606932473624047,0.7808351582328621
1537,365.0771937625712,126817.22260635371,0.5759426016149808,18,5,5.749758338439204,48.84012397955019,4748.3234627200745,5748.980496268128,0.98368288485124,0.8511640606784144
1538,362.46283015132985,161938.07962345413,0.45899386397564146,14,6,3.614481856061805,62.11061244089937,3521.0426936684426,4598.396574506675,0.9777568462857482,0.8574675411789856
1539,369.91072145380394,165198.77167711093,0.5392942454948276,19,14,3.619656705675469,53.41931031582062,4308.6546386007985,5336.178121296495,0.9995104898573797,0.8620061445611533
1540,360.1006150083991,150029.7231929802,0.6391359145934892,12,10,4.309470269423098,47.7145299856815,4852.865214148203,5800.235815571165,0.9836133427630337,0.7383416430095482
1541,369.336695283166,212788.17650612706,0.48354095947882914,21,3,3.8289722311943963,59.30076200980719,3815.200784596165,4868.308277608605,0.9349592956101843,0.8262760086793427
1542,369.49472638216287,177383.84778950457,0.52615483443834,19,14,3.938503615369081,45.17143354342134,5146.1076193847975,6190.582563923439,0.9285988375712946,0.9623270675056456
1543,362.1510522968246,216705.2992959012,0.5833552244334779,13,6,4.7874121330323565,62.539645273749024,3472.918429477967,4445.685371538346,0.9889644395996873,0.6595989051247323
1544,364.76485193613416,164075.28633560863,0.4526748055365854,18,7,3.520138957036468,60.18002072005693,3693.7632486330476,4783.79428996865,0.9863153867470749,0.9004250543919365
1545,366.96513231362303,231115.64615745057,0.5709804567590664,24,9,4.2020877032159625,46.86374274439915,4916.87787366688,5931.219803143568,0.9977841462301463,0.9129491082584461
1546,363.02466311929396,224922.3932369583,0.6004067299331951,22,17,5.175114302026133,50.75372367759449,4554.777472475904,5532.983077872783,0.999955427164814,0.7872748848590351
1547,369.22968791711844,234165.4365010983,0.5483165443064516,12,10,5.878098180791555,48.516011547060664,4863.135212073959,5869.618738767338,0.8950245057707923,0.8196013474447643
1548,364.3288960122576,206637.55970316083,0.6442532451186902,21,14,3.3960686104852753,55.516460308920394,4114.337560540735,5050.105671806272,0.9998832469792094,0.640701545135922
1549,367.29207206238203,233780.0986066918,0.6293467416486743,13,6,5.002065780336176,48.714659449857535,4751.870116175878,5707.354692119294,0.9916673994035688,0.7520936405926958
1550,363.5200287103842,186079.71971024122,0.6217505955476731,13,11,2.855167316570218,63.47177731434799,3380.0495006173323,4324.246778840046,0.9978260282637722,0.5946820889322585
1551,366.4926743514091,224660.16952488237,0.6191552597791949,17,14,2.631356068967828,49.394087599738654,4681.182934950513,5645.641790455798,0.9993135338362484,0.7703297423744275
1552,363.6583189739259,137436.5673174397,0.5478986385181593,19,9,4.952224936608532,50.7492780080296,4557.816514576649,5583.590622230789,0.997297551330727,0.8882301457161685
1553,368.8194670439573,164317.03264696978,0.5380099588190422,12,10,2.7689073304609093,60.819225650298065,3642.9824594639013,4652.530771317643,0.9752256929522941,0.7436518156947075
1554,368.43001228799216,166405.1063271239,0.5704289306040786,18,12,5.29726508417921,61.52818959390056,3558.65734148535,4544.102454318321,0.9994280580563605,0.6978119067203924
1555,365.58093935548453,240581.84171171926,0.5364561565167569,22,11,5.956722887449198,48.53405000882766,4761.102881324499,5805.547658002949,0.9989613189058959,0.9539885426962921
1556,360.3439729604351,130759.66932794747,0.46163792312042906,13,10,4.367361800842131,64.0128561146255,3349.0601806152345,4418.595639382496,0.9709009753072437,0.8246627334497907
1557,366.6573426681717,219951.40199360505,0.596749335728386,14,12,2.2788906904794675,61.72981457011889,3541.270362228517,4505.76067259693,0.9977835326854098,0.651876926769694
1558,361.6153435250062,217586.7367014778,0.4878838450165508,14,12,5.486381671240743,59.9576487068362,3765.4451033422038,4810.754497997327,0.9187822353552917,0.7998890261640262
1559,368.21510548197233,196274.42083828134,0.5884194993683575,23,6,5.1539969998109365,61.34767561715299,3582.9361860619524,4553.275177306894,0.9896024546721935,0.6643472692056531
1560,369.19655316924286,142848.9349519377,0.46872367463257203,22,5,5.233310862385428,52.302585964228435,4437.651230128582,5532.701730425431,0.9721990737992527,0.9904213968424529
1561,365.68770340327444,220953.80640396936,0.4605678665748627,15,13,3.673164782217622,47.64498167207282,5056.85842872615,6117.635354445356,0.7630129404360096,0.8717759990219577
1562,367.29638488582,229784.06699677563,0.4626062597935149,19,13,2.4021912465845947,56.96725942121446,3983.4860141655145,5075.385324535747,0.9960195751817579,0.9403310950237334
1563,366.2829001217371,135283.51436756947,0.5381421325779093,19,6,4.659533329924793,64.35235131903585,3306.7351953895145,4312.4457041699525,0.9863099489443036,0.710118086986419
1564,364.4374888338082,201880.6464566196,0.5458902161847645,18,12,2.0711294905462716,63.64329919543935,3363.0871677394284,4365.200664072348,0.9993209119546755,0.7131353898116689
1565,369.88343431409436,217467.8088745701,0.5665765827102867,14,8,4.877743416802003,51.77904953991709,4465.095002891334,5470.155308459032,0.9946259000861064,0.832058485160898
1566,367.9462327838596,185734.71073700185,0.498122472206203,24,7,5.317838915571947,52.52825457130601,4399.589006861042,5467.9920671568,0.9905334432799662,0.9468877124242483
1567,365.002193250092,173267.4258915615,0.5977665873525387,24,6,4.141858328018767,46.14642154343772,4990.355266676152,5978.97042028118,0.9911781548668448,0.8613507181333899
1568,363.4210297417097,145253.64320517104,0.4887395493270311,21,15,2.475715123742924,56.033361412198545,4066.814805074024,5136.091904157123,0.9995596299877916,0.9120759881269174
1569,367.2609415133338,205875.58451346384,0.5113851510931784,19,17,5.874325864614548,59.25527110189361,3811.7451982648827,4841.904334951727,0.9451655158662355,0.7868881170116586
1570,364.30087125010874,204520.6073150335,0.5637985570066483,13,5,5.746976785897157,52.14078305395435,4444.20598282227,5448.136246923447,0.9813122700151327,0.81943081160765
1571,368.3480737565196,132272.32509160502,0.6001700220454096,12,10,2.946169894853301,57.32810412176257,3954.2310162507097,4920.611911460262,0.9911437736692803,0.690849391137707
1572,364.2952773169785,170302.79299312225,0.6155739502174666,15,13,2.698579107947167,60.52269303303952,3652.0596878905562,4603.806372309387,0.9989318785999444,0.6344800024166514
1573,361.72724391593033,242200.14640957257,0.5436385657020362,14,8,5.8970009570946225,47.22029354819015,4898.8200342143045,5935.540862154285,0.9835339903269381,0.9480473099374738
1574,368.49303064668845,242128.14933746052,0.49840747442360556,14,4,4.002893828887617,57.1801192246343,3993.4695012620155,5042.082051147949,0.9605182075747187,0.8476485808430307
1575,361.8276681414162,149661.80375459508,0.601907047395141,23,19,4.485421519320096,45.88955997453793,5004.679546950697,5992.343136508374,0.9999401517279849,0.8674316525636605
1576,362.0012683748589,189843.13202249925,0.6316851291008914,15,13,4.912917459490642,50.32138112299508,4598.703408949674,5550.492673543392,0.9960025672266146,0.7279788299360123
1577,369.35072513153744,167619.65784375035,0.636922970145285,21,18,5.205601279847373,52.34981626336151,4407.150897229659,5352.4636042453985,0.9999599307082097,0.6935228481740549
1578,368.3181131295246,126165.90224236142,0.46429081908981273,22,15,5.856487741229532,47.60883835849989,4965.739700585386,6052.413214628639,0.876378684190634,0.9891914059630826
1579,366.98340284517724,139001.94572052834,0.4905405946247833,16,14,3.559442359545744,61.972255243196194,3560.4068647534395,4603.47956410123,0.9411579611258184,0.7859696296528105
1580,360.284768586799,248704.10075905314,0.5446984164689943,18,10,5.5716922350390305,51.73450215625989,4465.796513515197,5492.218079469052,0.9981699615064642,0.8783660563096862
1581,366.5092414106792,238816.88037196116,0.5172470044230213,16,14,4.170625749113809,50.529351776529424,4692.295646233206,5718.744164011306,0.8723894520995251,0.8304544103096992
1582,365.29959175876803,157962.91887333133,0.5900083120573661,14,12,5.7162495528721795,56.424680976457516,4035.754957950079,5011.936562214825,0.9936717634132365,0.7217305115668357
1583,360.0092497580218,149112.81425991483,0.4956206119515264,23,20,5.585586357600297,59.0612878241984,3799.671696827117,4851.119112063718,0.983671102466554,0.8426747299638789
1584,364.2308461663491,202714.9914175568,0.5313998354606974,14,12,4.327498462130553,50.17565588729587,4712.066727852343,5729.585042925117,0.8884672894655611,0.8231675615205535
1585,362.61180123535866,199160.36192654466,0.5258129640622934,21,19,5.285336542348689,58.142669253492876,4712.066727852343,5729.585042925117,0.8884672894655611,0.8231675615205535
1586,361.7846401963409,151853.17007389857,0.6476356997979925,13,11,5.985499635964031,60.584536237194584,3646.9703519707396,4575.171483904422,0.9981333052055199,0.5803932086155217
1587,369.69742826658427,240875.8010719336,0.5909991082483741,19,17,3.109705913556809,54.4656334897839,4213.606630762748,5192.718944132085,0.99761167132894,0.7489371834766028
